X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
-122.2869442,47.49998475,1,6002948,0,600,Green River Trail Site - Tukwila,Green River Trail Site - Tukwila,27th Ave S and S 112th St to 69th Ave S and S 180th St,98188
-122.3054649,47.63553164,2,828,0,600,Interlaken Park,Interlaken Park,Interlaken Pl & Delmar Dr E,98102
-122.2110639,47.40596103,3,374,0,600,Garrison Creek Park,Garrison Creek Park,S 218th St & 98th Ave S,98031
-121.912156,47.65046566,4,1891,124849,390,Carnation Library,Carnation Lib,4804 Tolt  Ave,98014
-122.2950383,47.44134821,5,1817,401027,60,Sea-Tac Office Center,Sea-Tac Office Center,18000 Pacific Hwy S,98188
-122.3541811,47.61389728,6,1774,0,630,Pier 69,Pier 69,Alaslan Way & Cedar St,98121
-122.1053573,47.66391289,7,621,0,600,Marymoor Park East,Marymoor Park East,176th Ave NE & NE 65th St,98052
-122.3842015,47.66981946,8,897,327094,390,Ballard Library,Ballard Lib,5614 22nd Ave NW,98107
-122.3443895,47.61051363,9,1061,0,600,Victor Steinbrueck Park,Victor Steinbrueck Park,Lenora St & Pike Pl,98121
-122.2068807,47.61747935,10,130,0,600,Goodard Park,Goodard Park,100th Ave NE & NE 8th St,98004
-122.0030076,47.30852425,11,352055,0,350,Diamond Mart,Diamond Mart,32632 3RD AVE,98010
-122.3377056,47.60509512,12,352056,0,350,Diane'S Market Kitchen; Llc,Diane'S Market Kitchen; Llc,1101 POST ALY,98101
-122.3739871,47.6304068,13,352057,0,350,Dianne'S Delights Llc,Dianne'S Delights Llc,1405 ELLIOTT AVE W #D,98119
-122.2160139,47.32066777,14,352059,0,350,Dick Scobee Elementary,Dick Scobee Elementary,1031 14TH ST NE,98002
-122.350644,47.61557857,15,351668,0,350,Cj'S Eatery,Cj'S Eatery,2619 1ST AVE,98121
-122.3328352,47.55388897,16,351674,0,350,Classic Catering Northwest,Classic Catering Northwest,115 S BRANDON ST,98108
-122.3627218,47.55167133,17,351675,0,350,Classic Street Dining @ 10500 Greenwood Ave N,Classic Street Dining,5604 DELRIDGE WAY SW,98106
-122.2375064,47.32820139,18,351676,0,350,Classics Court,Emerald Downs,2300 EMERALD DOWNS DR,98001
-122.178722,47.551676,19,351687,0,350,Cloud Nine Burgers,Cloud Nine Burger,5630 119TH AVE SE,98006
-122.3979683,47.69044498,20,351697,0,350,Cocina Esperanza,Cocina Esperanza,3127 NW 85TH ST,98117
-122.2097786,47.70346885,21,351733,0,350,Columbia Athletic Club,Columbia Athletic Club,11450 98TH AVE NE,98033
-122.1520326,47.73388506,22,351739,0,350,Columbia Winery,Columbia Winery,14030 NE 145TH ST,98072
-122.1907692,47.62109346,23,351750,0,350,Commons Cafe,Commons Cafe,1200 NE 112TH AVE #C162,98004
-122.1953543,47.61592618,24,351787,0,350,Corporate Deli,Corporate Deli,600 108TH AVE NE,98004
-122.2483379,47.4455973,25,351812,0,350,Costco #6 - Meat Shop,Costco Wholesale #06,400 COSTCO DR,98188
-122.2483379,47.4455973,26,351822,0,350,Costco Wholesale #06 Bakery,Costco Wholesale #06,400 COSTCO DR,98188
-122.3102577,47.28724477,27,351829,0,350,Costco Wholesale Grocery #061,Costco Wholesale #061,35100 ENCHANTED PKWY S,98003
-122.351612,47.61927596,28,351876,0,350,Creative Concepts,Creative Concepts (Kc180),200 2ND AVE N,98109
-122.3241689,47.74868034,29,351886,0,350,Crest Theatre,Crest Theatre,16505 5TH AVE NE,98155
-122.1264073,47.60190457,30,351897,0,350,Crossroads Community Center,Crossroads Community Center,16000 NE 10TH ST,98008
-122.3771608,47.690948,31,351902,0,350,Crown Hill Pub,Crown Hill Pub,8511 15TH AVE NW,98117
-122.2843455,47.56154024,32,2732,460264,600,Rainier Community Center,Rainier CC,4600 38th Ave S,98118
-121.9847476,47.35681335,33,1978,861566,120,Ravensdale Cemetary,Ravensdale Cemetary,268th Ave SE,98051
-122.1809805,47.51628649,34,6002648,0,600,May Creek Open Space,May Creek Open Space,18501 SE Newport Way,0
-122.1893792,47.60730067,35,149,99911,360,Doubletree Inn-Bellevue,Doubletree Inn - Bellevue,300 112th Ave SE,98004
-122.1904631,47.49906707,36,695,0,690,Greater Highland Center,Greater Highland Center,Sunset Blvd NE & NE 10th St,98056
-122.3262498,47.6088734,37,1504,0,330,Blood Bank-First Hill,Blood Bank - First Hill,Terry Ave & Madison St,98104
-122.1949044,47.67836582,38,2421,45351,64,Kirkland Post Office,Kirkland Post Office,721 4th Ave,98083
-122.033592,47.68554608,39,570136,0,570,Redmond Ridge P&R,Redmond Ridge P&R,NE Cedar Park Cres & Redmond Ridge Dr NE,98053
-122.4628816,47.44979425,40,67023,0,67,Vashon Medic 9,Vashon Medic 9,,98070
-122.2878869,47.46483382,41,570134,614188,570,Tukwila International Blvd Station P&R,Tukwila Intl Blvd P&R,15247 International Blvd,98188
-122.3767585,47.63923706,42,902095,421896,902,Alpine Hut,Alpine Hut,2215 15th Ave W,98119
-122.3127402,47.66666063,43,902108,840600,902,Bob's Bike and Board,Bob's Bike and Board,5206 University Way NE,98105
-122.2300433,47.57812201,44,902115,189907,902,The Bike Lair,The Bike Lair,3631 82nd Ave SE,98040
-122.4000015,47.63959886,45,903025,0,903,Magnolia Farmers Market,Magnolia Farmers Market,West McGraw and 33rd Ave West,98199
-122.2350006,47.38219833,46,903045,0,903,Kent Farmers Market,Kent Farmers Market,2nd Avenue N and W Harrison Street,98030
-122.1568903,47.75470897,47,903054,0,903,Woodinville Farmers Market,Woodinville Farmers Market,13680 NE 175th St,98072
-121.9140014,47.64860154,48,903062,0,903,Carnation Farmers Market,Carnation Farmers Market,Tolt Avenue and W Bird St,98014
-122.1305189,47.62015,49,903073,0,903,Crossroads Farmers Market,Crossroads Farmers Market,15600 NE 8th Street,98008
-122.3286833,47.6046126,50,999004,835133,999,SeaPark Garage,SeaPark Garage,609 6th Ave,98104
-122.3325182,47.60710715,51,999008,927987,999,Seattle Public Library Parking,Seatle Library Parking,415 Spring St,98104
-121.873002,47.5323393,52,6007630,1006661,600,Snoqualmie Valley YMCA,Snoqualmie Y,35018 SE Ridge St,98065
-122.280214,47.57174472,53,1188,0,600,Stan Sayres Memorial Park,Stan Sayres Memorial Park,46th Ave S & Lake Washington Blvd S,98118
-122.2552002,47.40778656,54,1483,615641,62,Animal Control-Kent,Animal Control - Kent,21615 64th Ave S,98032
-122.2019442,47.37501901,55,351136,0,350,Burger King #3949,Burger King #3949,25240 104TH AVE SE,98030
-122.2044155,47.7194541,56,1585,168945,330,Fairfax Hospital,Fairfax Hospital,10200 NE 132nd St,98034
-122.2076878,47.66574113,57,479,35760,600,Marsh Park,Marsh Park,6605 Lake Washington Blvd NE,98033
-122.2253011,47.59154655,58,365,0,600,Squak Mountain State Park,Squak Mtn State Park Natural Area,Squak Mountain Rd,98027
-122.3306146,47.60452694,59,1549,834657,60,Columbia Center,Columbia Center,701 5th Ave,98104
-122.3392605,47.60648433,60,1740,945592,60,Oceanic Bldg,Oceanic Bldg,84 University St,98101
-122.2383687,47.38480243,61,2120,803272,62,Maleng Regional Justice Center,Maleng Regional Justice Center,401 4th Ave N,98032
-122.2232777,47.31618704,62,3400001,713051,340,Auburn Public Health Center,Auburn Public Health Center,901 Auburn Way N,98002
-122.3027671,47.60138909,63,660142,436744,66,Station 6,6,101 23rd Ave S,98144
-122.2912468,47.62606043,64,660143,440755,66,Station 34,34,633 32nd Ave E,98112
-122.1688954,47.57021086,65,660004,236851,66,Station 4,4,4216 Factoria Blvd SE,98006
-122.2951553,47.42244623,66,660015,398355,66,Station 45,45 - HQ,2929 S 200th St,98198
-122.2478001,47.26484319,67,660030,729218,66,Station 38,38,133 3rd Ave SE,98047
-122.2224658,47.47425138,68,2183,987083,63,Renton DSHS,Renton DSHS,500 SW 7th St,98057
-122.3318479,47.29459664,69,83,842131,390,Federal Way Regional Library,Federal Way Regional Lib,34200 1st Way S,98003
-122.3191846,47.40749174,70,1352,384777,180,Des Moines City Hall,Des Moines CH,21630 11th Ave S,98198
-122.297182,47.43647429,71,1467,186334,360,Airport Plaza Hotel,Airport Plaza H,18601 Pacific Hwy S,98158
-122.2900949,47.6854679,72,2451,833298,64,Wedgwood Post Office,Wedgwood Post Office,7724 35th Ave NE,98105
-122.2374763,47.49084108,73,1313,513365,390,Skyway Library,Skyway Lib,7614 S 126th St,98178
-122.3798686,47.63972417,74,1986,431439,450,National Guard Armory,National Guard Armory,W Armory Way,98119
-122.3368844,47.60875621,75,1887,0,60,Vance Bldg,Vance Bldg,3rd Ave & Union St,98101
-122.2692314,47.48580525,76,351990,0,350,Days Inn South Seattle,Days Inn South Seattle,13050 48TH AVE S,98168
-122.2819136,47.75214114,77,6005069,0,600,Blue Heron Park,Blue Heron Park,Brookside Blvd & NE 170th St,98155
-122.324164,47.6070896,78,1603,448830,480,Frye Art Museum,Frye Art Museum,Terry Ave & Cherry St,98104
-122.3175451,47.61388474,79,351917,0,350,Cupcake Royale @ 2052 Nw Market St,Cupcake Royale,1111 E PIKE ST,98122
-122.2465109,47.29917842,80,902089,711490,902,Sports Authority-Super Mall,Sports Authority,1101 Super Mall Way,98001
-122.1922986,47.61446854,81,680005,112265,68,NORCOM PSAP,NORCOM PSAP,450 110th Ave NE,98009
-122.2401045,47.38831366,82,408,0,600,Commons Playfield,Commons Playfield,James St & N 5th Ave,98104
-122.2665953,47.38217949,83,6002534,0,600,Riverbend Golf Course,Riverbend Golf Course,Dorffel Dr E and E John St,0
-122.2768384,47.36769299,84,425,0,600,Lake Fenwick Park,Lake Fenwick Park,Lake Fenwick Road,98032
-122.2673436,47.51280046,85,1027,0,600,Kubota Gardens,Kubota Gardens,Renton Ave S & 55th Ave S,98118
-122.3459383,47.44559367,86,1246,0,600,City Hall Park Normandy Park,City Hall Park,SW 174th St & 12th Pl SW,0
-122.31872,47.55994793,87,914,0,600,Maplewood Playfield,Maple Wood Playground,Corson Ave S & S Angeline St,98108
-122.282076,47.54820975,88,1021,0,600,Brighton Playfield,Brighton Playground,S Juneau St & 39th Ave S,98118
-122.3245608,47.56253989,89,1881,766019,60,United Parcel Service,United Parcel Service,4455 7th Ave S,98108
-122.3225868,47.52629844,90,2358,521592,390,South Park Library,South Park Lib,8604 8th Ave S,98108
-122.1476634,47.63402552,91,201,96294,360,Marriot Residence Inn-Bellevue,Marriott Residence Inn-Bellevue,14455 NE 29th Pl,98007
-122.1965553,47.66593986,92,2072,35762,530,Bartell Drugs-Houghton,Bartell Drugs-Houghton,10625 NE 68th,98033
-122.3331943,47.60549098,93,2198,834110,60,IDX Tower,IDX Tower,925 4th Ave,98104
-122.3196953,47.29111918,94,2380,707843,330,Federal Way CBOC (Valor Healthcare),Federal Way CBOC (Valor Healthcare),34617 11th Pl S,98003
-121.9730951,47.42175083,95,2415,0,64,Hobart Post Office,Hobart Post Office,20250 276th Av SE,98038
-122.3002388,47.40823641,96,2404,0,64,Des Moines Post Office,Des Moines Post Office,2603 S 216th St,98198
-122.2492695,47.38218729,97,421,615965,690,Kent West Mall,Kent West Mall,1313 W Meeker St,98032
-122.0270919,47.56877927,98,6002958,0,600,East Plateau Trail Site,East Plateau Trail Site,216th Ave SE and SE 43rd Way to SE Klahanie Blvd and Issaqu,98029
-122.2093541,47.48826325,99,2007,12189,240,Renton Memorial HS Stadium,Renton Memorial HS Stadium,N 4th St & Logan Ave N,98057
-122.322676,47.59615999,100,2328,794044,390,International District Library,International District Lib,713 8th Ave S,98104
-122.2177243,47.79075565,101,2069,720345,530,Bartell Drugs-Canyon Park,Bartell Drugs-Canyon Park,22833 Bothell-Everett Hwy,98021
-122.0006628,47.60386221,102,6003161,0,600,Hazel Wolf Wetland Natural Area,Hazel Wolf Wetland Natural Area,600 Block of Windsor Dr SE,98053
-122.1598169,47.62855025,103,350049,0,350,Acura Of Bellevue,Acura Of Bellevue,13424 NE 20TH ST,98005
-122.151235,47.769338,104,351061,0,350,Brick Wood Fired Pizza @ Callahan Cellars,Brick Wood Fired Pizza,19501 144th AVE NE STE D900,98072
-122.1968618,47.61583947,105,351667,0,350,City Soups @ Key Center,City Soups @ Key Center,601 108TH AVE NE,98004
-122.052127,47.546743,106,351639,0,350,Cinebarre,Cinebarre,1490 11TH AVE NW,98027
-122.1872712,47.38151792,107,660020,633824,66,Station 74 - HQ,74 - HQ,24611 116th Ave SE,98031
-122.3002203,47.38978048,108,1359,382215,663,Highline College,Highline College,2400 S 240th St,98198
-122.287175,47.54692809,109,1907,479751,63,Rainier Valley DSHS,Rainier Valley DSHS,3600 S Graham St,98118
-122.2110835,47.62814203,110,119,163,661,Chinook Middle School-Bellevue,Chinook,2001 98th Ave NE,98004
-122.3852126,47.56240025,111,350107,0,350,Afc Sushi @ Qfc #883,Afc Sushi @ Qfc #883,4550 42ND AVE SW,98116
-122.2198758,47.47896992,112,570003,573130,570,Fred Meyer P&R,Fred Meyer P&R,365 Renton Center Way SW,98057
-122.334971,47.60403215,113,1583,831946,60,Exchange Bldg,Exchange Bldg,821 2nd Ave,98104
-122.0869377,47.68125212,114,6007308,0,600,Bear and Evans Creek Greenway,Bear and Evans Creek Greenway,195th Ave NE and NE Union Hill Rd,98053
-122.0389015,47.20918799,115,301,0,600,Farmers Park,Farmers Park,SE 436th St & 228th Ave SE,98022
-122.2774898,47.65269266,116,6007117,0,600,Laurelhurst Triangle,Laurelhurst Triangle,46th Ave NE and E Laurelhurst Dr NE,98105
-122.1436339,47.64843777,117,660038,104485,66,Station 12,12,4211 148th Ave NE,98007
-122.3678322,47.49689773,118,1202,751398,600,Shorewood Park,Shorewood Park,28th Ave SW,98146
-122.3319109,47.46096819,119,350191,0,350,Albertson'S Food Ctr #411 (Meat),Albertsons #411,15840 1ST AVE S,98148
-122.259266,47.461203,120,351117,0,350,Buffalo Wild Wings,Buffalo Wild Wings,225 TUKWILA PKWY,98188
-122.322358,47.61071279,121,351706,0,350,Coffe Madison,Coffe Madison,1320 MADISON ST,98104
-122.347411,47.61838032,122,6007025,0,600,Tilikum Place,Tilikum Place,5th Ave and Denny Way,98121
-122.2995804,47.77463713,123,6600710,16158,660,Cascade K-8 School,Cascade,2800 NE 200th St,98155
-121.9874456,47.20939701,124,2698,394659,330,Enumclaw WIC Services,Enumclaw WIC,2254 Jensen St,98022
-122.2346898,47.58507318,125,902093,191616,902,Veloce Velo-77th Ave,Veloce Velo,2750 77th Ave SE,98040
-122.1625107,47.75473901,126,902053,81796,902,Woodinville Cycle,Woodinville Cycle,13210 NE 175th St,98072
-122.3557956,47.65228244,127,902056,320019,902,Wright Bros Cycle Works,Wright Bros Cycle Works,219 N 36th St,98103
-122.3785289,47.66405356,128,902072,314906,902,Folding Bikes West,Folding Bikes West,4810 17th Ave NW,98107
-122.1236338,47.67649159,129,570132,1031505,570,Redmond P&R,Redmond P&R,16201 NE 83rd St,98052
-122.0359242,47.58226529,130,570133,0,570,South Sammamish P&R,South Sammamish P&R,3015 228th Ave SE,98074
-122.3370738,47.47015553,131,570137,606215,570,Burien TC P&R,Burien TC P&R,14900 4th Ave SW,98166
-122.1839296,47.50692187,132,570138,582576,570,St Matthew Lutheran P&R,St Matthew Lutheran P&R,2516 NE 16th St,98056
-122.2910366,47.46643377,133,67007,401639,67,KC Medic 4,KC Medic 4,3215 S 152nd St,98188
-122.3232517,47.67911669,134,67016,341761,67,Seattle Medic 16,Seattle Medic 16,6846 Oswego Pl NE,98115
-122.2765298,47.54847692,135,67017,480060,67,Seattle Medic 28,Seattle Medic 28,5968 Rainier Ave S,98118
-122.0155369,47.2478096,136,67022,395530,67,KC Medic 12,KC Medic 12,39428 244th Ave SE,98022
-122.3570659,47.65257129,137,902110,316096,902,Cascade Bicycle Studio,Cascade Bicycle Studio,115 N 36th St #A,98103
-122.1355488,47.35754644,138,902111,990102,902,Northwest Tri and Bike,Northwest Tri and Bike,15423 SE 272nd St,98042
-122.3100929,47.66506859,139,350247,0,350,Alpha Xi Delta,Alpha Xi Delta,1616 NE 50TH ST,98105
-122.3345806,47.60050345,140,350248,0,350,Alstadt Llc,Alstadt Llc,209 1ST AVE S STE A,98104
-122.2701942,47.5293917,141,350249,0,350,Altaye  Restaurant,Altaye  Restaurant,8135 RAINIER AVE S,98118
-122.3211602,47.62489788,142,350250,0,350,Altura,Altura,617 BROADWAY AVE E,98102
-122.2842011,47.31545526,143,350258,0,350,Am Pm Mini Market,Am Pm Mini Market,3910 S 320TH ST,98001
-122.3551452,47.73384178,144,350259,0,350,Am Pm Mini Mart,Am Pm Mini Mart,14424 GREENWOOD AVE N,98133
-122.3078692,47.77711996,145,350260,0,350,Am Pm/Shoreline,Am Pm/Shoreline,1901 NE 205TH ST,98155
-122.2591873,47.38150648,146,350262,0,350,Am/Pm Mini Market,Arco Am/Pm,1809 W MEEKER ST,98032
-122.342241,47.64959552,147,351831,0,350,Cottage,Cottage,3506 STONE WAY N,98103
-122.3632989,47.55228544,148,351832,0,350,Cottage Grove Mart,Cottage Grove Mart,5445 DELRIDGE WAY SW,98106
-122.0794734,47.74472091,149,351833,0,350,Cottage Lake Elementary School,Cottage Lake Elementary School,15940 AVONDALE RD NE,98077
-122.081412,47.55199213,150,351834,0,350,Cougar Mountain Academy,Cougar Mountain Academy,5410 194TH AVE SE,98027
-122.116819,47.56181561,151,351835,0,350,Cougar Ridge Elementary School,Cougar Ridge Elementary School,4630 167TH AVE SE,98006
-122.3320189,47.60226507,152,1544,832840,60,Collins Bldg,Collins Bldg,2nd Ave & James St,98104
-122.2261662,47.5410643,153,350090,0,350,Afc Sushi @ Qfc #806,Afc Sushi @ Qfc #806,8421 SE 68TH ST,98040
-122.1626809,47.55192695,154,6005023,0,600,Forestpark Mini Park,Forestpark Mini Park,7031 148 Ave NE,0
-122.1729234,47.34229755,155,350438,0,350,Auburn Mountainview Hs -Indoor Concesison,Auburn Mountainview Hs,28900 124TH AVE SE,98092
-122.4003734,47.57483588,156,999,0,600,Schmitz Park,Schmitz Park,Schmitz Blvd & Admiral Way SW,98116
-122.3336001,47.76020015,157,6002270,0,600,Cromwell Park,Cromwell Park,18009 Corliss Ave N,98133
-122.3403884,47.46664896,158,350469,0,350,Australian Pie Co,Australian Pie Co,425 SW 152ND ST,98166
-122.3405776,47.61055532,159,351266,0,350,Caffe D'Arte,Caffe D'Arte,121 STEWART ST 103,98101
-122.151124,47.769204,160,351294,0,350,Callahan Cellars,Callahan Cellars,19501 144TH AVE NE STE D900,98072
-122.3229022,47.54034367,161,351295,0,350,Calozzi'S,Calozzi'S,7016 E MARGINAL WAY S,98108
-122.1288534,47.62111673,162,351898,0,350,Crossroads Theatre #404,Crossroads Theatre #404,1200 156TH AVE NE,98008
-122.3549159,47.69154591,163,351899,0,350,Crosswalk,Crosswalk,8556 GREENWOOD AVE N,98103
-122.1875423,47.4778082,164,351922,0,350,Curri Box,Curri Box,2439 MAPLE VALLEY HWY B,98057
-122.2032121,47.38619171,165,351923,0,350,Curry & Kabab,Curry & Kabab,24023 104TH AVE SE,98030
-122.3370738,47.47015552,166,580031,606215,580,Burien Transit Center Bicycle Lockers,Burien Transit Center ,209 SW 148th St,98166
-122.0432727,47.62643926,167,6004282,0,600,Park Hill East Site,Park Hill East Site,22201 NE 19th St,98053
-122.0287849,47.50832495,168,6004283,0,600,Issaquah Creek Natural Area,Issaquah Creek Natural Area,SE 104th St and 234th Ave SE,98027
-122.1361291,47.56001601,169,6005053,0,600,Whispering Heights Open Space,Whispering Heights Open Space,18501 SE Newport Way,0
-122.0297701,47.32245805,170,6002721,0,600,Lake Sawyer Regional Park,Lake Sawyer Regional Park,SE 312th St and 234th Ave SE,98042
-122.3209721,47.60500374,171,6007164,0,600,Boren Place,Boren Place,"Boren Ave, Terrace St and Broadway",98104
-122.3122261,47.59202047,172,6006959,928148,600,Taejon Park,Taejon Park,1144 Sturgus Ave S,98144
-122.3203641,47.68244749,173,6007245,0,600,Rainbow Point,Rainbow Point,NE 75th St and Banner Way NE,98115
-122.2810452,47.66739676,174,870,0,600,Burke Gilman Park,Burke Gilman Park,Sand Point Way NE & NE 50th St,98105
-122.2628208,47.52556408,175,1019,0,600,Atlantic City Park,Atlantic City Park,Seward Park Ave S & S Henderson,98118
-122.0756564,47.3095273,176,351300,0,350,Camp Berachah -  Dining Hall,Camp Berachah,19830 SE 328TH PL,98092
-122.0756564,47.3095273,177,351301,0,350,Camp Berachah /Cs Country Store,Camp Berachah,19830 SE 328TH PL,98092
-121.9026971,47.62158678,178,351303,0,350,Camp Don Bosco Kitchen,Camp Don Bosco Kitchen,1401 327TH AVE NE,98014
-122.3365588,47.65125562,179,351325,0,350,Cantinetta,Cantinetta,3650 WALLINGFORD AVE N,98103
-122.0352986,47.52900726,180,351332,0,350,Capri Cellars,Capri Cellars,88 FRONT ST S,98027
-122.3160539,47.59969222,181,351360,0,350,Casablanca Cafe & Deli,Casablanca Cafe & Deli,1221 S MAIN ST #202,98144
-122.2014415,47.38435409,182,351372,0,350,Casey'S Bar & Grill,Casey'S Bar & Grill,24228 104TH AVE SE 105,98030
-122.2492718,47.45678168,183,351378,0,350,Cash & Carry Commissary #561,Cash & Carry Foods #561,230 ANDOVER PARK E,98188
-122.1729932,47.73223691,184,351380,0,350,Casino Caribbean; Llc,Casino Caribbean; Llc,12526 NE 144TH ST,98034
-122.0443998,47.38947513,185,351402,0,350,Cedar Grill,Cedar Grill,23631 MAPLE VALLEY BLK DIAMOND HWY SE,98038
-122.237056,47.3806906,186,650053,801805,65,Kent Police Department,Kent PD,232 4th Ave S,98032
-122.1865842,47.61184261,187,2427,115488,64,Midlakes Post Office,Midlakes Post Office,11405 NE 2nd Pl,98004
-122.137026,47.680694,188,350018,0,350,A Platinum Event,A Platinum Event,8810 152ND ST NE,98052
-122.2070816,47.48094582,189,350022,0,350,A Terrible Beauty Irish Pub,A Terrible Beauty Irish Pub,201 WILLIAMS AVE S,98057
-122.3138815,47.56303484,190,350031,0,350,Abarrotes El Oaxaqueno,Abarrotes El Oaxaqueno,4515 15TH AVE S,98108
-122.3024447,47.75163524,191,350045,0,350,Acorn Catering,Acorn Catering,16918 25TH AVE NE,98155
-122.3862262,47.58269706,192,350058,0,350,Admiral Pub,Admiral Pub,2306 CALIFORNIA AVE SW,98116
-122.3858026,47.5799024,193,350066,0,350,Afc Sushi,Afc Sushi @ Safeway  #2932,2622 CALIFORNIA AVE SW,98116
-122.1447092,47.62902622,194,350084,0,350,Afc Sushi @ Fred Meyers #23,Afc Sushi @ Fred Meyer #23,2041 148TH AVE NE,98007
-122.3414544,47.4964245,195,1201,831172,662,New Start High School,New Start,614 SW 120th St,98146
-122.2353028,47.29646632,196,6600519,47,665,Auburn Maint/Ops/Trans Center,Auburn MOT,615 15th St SW,98001
-122.3060136,47.59692038,197,1191,452159,660,Giddens School,Giddens,620 20th Ave S,98144
-122.2201436,47.27452598,198,6600534,57,661,Mt. Baker Middle School,Mt. Baker,620 37th St SE,98002
-122.2296582,47.38569264,199,6600644,616921,661,Mill Creek Middle School,Mill Creek,620 Central Ave N,98032
-122.2629343,47.67365255,200,979,834819,660,Sand Point School,Sand Point,6208 60th Ave NE,98115
-122.2629302,47.6736526,201,6600699,834819,660,Sand Point Elementary School,Sand Point,6208 60th Ave NE,98115
-122.1541487,47.61616856,202,163,98414,660,Cedar Park Christian International School,Cedar Park Christian Intl,625 140th Ave NE,98005
-122.2555182,47.46320552,203,650073,607737,65,Tukwila Police Department,Tukwila PD,6200 Southcenter Blvd,98188
-122.4724935,47.43827037,204,6005120,0,600,Island Center Forest Natural Area,Island Center Forest Natural Area,SW 188th St and 111th Ave SW,98070
-122.1987814,47.62086657,205,352149,0,350,Domino'S Pizza #7157,Domino'S Pizza #7157,10575 NE 12TH ST,98004
-122.2956903,47.53753326,206,921,765816,660,Van Asselt Elementary School,Van Asselt,7201 Beacon Ave S,98108
-122.0266993,47.22824295,207,300,0,120,Enumclaw Cemetery,Enumclaw Cemetary,SE 416th St & 236th Ave SE,98022
-122.2102049,47.68750869,208,350383,0,350,Artesano Coffee Company,Artesano Market Street Espresso,1431 MARKET ST,98033
-122.1812854,47.49984971,209,3900076,736299,390,Renton Highlands Library,Renton Highlands Lib,2801 NE 10th St ,98056
-122.3326049,47.70922336,210,3600042,265051,360,Hotel Nexus,Nexus,2140 N Northgate Way,98133
-122.1325441,47.35751252,211,660116,674627,66,Station 75,75,15635 SE 272nd St,98042
-122.0486077,47.33644066,212,660125,806264,66,Station 98,98,22015 SE 296th St,98010
-122.1759493,47.32227952,213,660126,11,66,Station 34,34,31204 124th Ave SE,98092
-122.1864412,47.61530024,214,1688,144350,60,Lincoln Center East,Lincoln Center East,515 116th Ave NE,98004
-122.2536074,47.27162961,215,1894,727677,390,Algona-Pacific Library,Algona - Pacific Lib,255 Ellingson Rd,98047
-122.2003139,47.61775998,216,351974,0,350,Daniels Broiler - Bellevue Place,Daniels Broiler - Bellevue Place,10500 NE 8TH ST,98004
-122.2776282,47.63633049,217,350430,0,350,Attic Alehouse & Eatery,Attic Alehouse & Eatery,4226 E MADISON ST,98112
-122.2880042,47.61118281,218,1081,443601,660,St. Therese Catholic Academy,St. Therese,900 35th Ave,98122
-122.3825808,47.66647502,219,351976,0,350,Dante'S Inferno (2)@ Route 206-579-7559,Dante'S Inferno (2),500 NW MARKET ST,98107
-122.3825808,47.66647502,220,351977,0,350,Dante'S Inferno @ Route 206-579-7559,Dante'S Inferno (1),500 NW MARKET ST,98107
-122.1928446,47.61970574,221,351978,0,350,Danube,Danube,11000 NE 10TH ST STE B,98004
-122.3468708,47.76065096,222,351979,0,350,Darrell'S Tavern,Darrell'S Tavern,18041 AURORA AVE N,98133
-122.3554098,47.32262511,223,351980,0,350,Dash Point Arco,Dash Point Arco,1600 SW 312TH ST,98023
-122.2966942,47.43430951,224,351981,0,350,Dave'S Diner & Brew,Dave'S Diner & Brew,2825 S 188TH ST,98188
-122.3447453,47.68459426,225,351982,0,350,Davinci Pizza & Pasta,Davinci Pizza & Pasta,7617 AURORA AVE N,98103
-122.3355501,47.60698514,226,351983,0,350,Davis Wright  Tremaine Llp,Davis Wright  Tremaine Llp,1201 3RD AVE,98101
-122.2947051,47.31182851,227,351984,0,350,Davita Cafe,Davita Cafe,32275 32ND AVE S,98001
-122.1938743,47.61775773,228,351987,0,350,Day Break Cafe,Day Break Cafe,10900 NE 8TH ST #120,98004
-122.3025461,47.60818615,229,351988,0,350,Dayosense Catering,Dayosense Catering,2300 E CHERRY ST,98122
-122.2252237,47.32188331,230,351989,0,350,Days Inn Auburn / Restaurant,Days Inn Auburn,1521 D ST NE,98002
-122.1893798,47.60906644,231,132,105290,360,Red Lion Inn-Bellevue,Red Lion Inn Bellevue,11211 Main St,98004
-122.3349089,47.60404339,232,1709,832870,62,Metro Transit Accessible Services,Metro Transit Accessible Services,821 2nd Ave,98104
-122.3537477,47.6139993,233,1059,835926,64,Port of Seattle Headquarters,Port of Seattle Headquarters,Bell St & Alaskan Way,98121
-122.2778917,47.65917197,234,2722,352094,600,Laurelhurst Community Center,Laurelhurst Community Center,4554 NE 4st St,98105
-121.7976504,47.51910284,235,1934,197348,300,Mount Si Golf Course,Mount Si GC,9010 Boalch Ave SE,98065
-122.3208796,47.31558596,236,82,713062,390,Federal Way Library,Federal Way Lib,848 S 320th St,98003
-122.1309102,47.67153495,237,638,0,600,Sammamish River Trail ROW,Sammamish River Trail ROW,W Lake Sammamish Pkwy NE & Leary Way NE,98052
-122.4013435,47.64531608,238,1377,419609,390,Magnolia Library,Magnolia Lib,2801 34th Ave W,98199
-122.3385298,47.60761586,239,1485,832888,60,Arcade Plaza Bldg,Arcade Plaza Bldg,1321 2nd Ave,98101
