,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,zipcode,district,grades,grade_num,total_sch,total_student,propcrime_percapita,violcrime_percapita,total_crime_percapita
719,345000.0,3.0,1.0,7210.0,1.0,0.0,4.0,7.0,1250.0,0.0,98008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,419000.0,2.0,2.25,1253.0,2.0,0.0,3.0,8.0,840.0,340.0,98122.0,0.0,0.0,0.0,0.0,0.0,17.69885856742563,26.54828785113844,44.24714641856407
721,347000.0,3.0,2.5,4308.0,2.0,0.0,3.0,7.0,1680.0,0.0,98056.0,0.0,0.0,0.0,0.0,0.0,16.286731601503636,8.143365800751818,24.430097402255456
722,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,379000.0,3.0,3.25,17852.0,2.5,0.0,3.0,8.0,2660.0,0.0,98010.0,0.0,0.0,0.0,0.0,0.0,32.06749052325487,16.033745261627434,48.101235784882306
724,310000.0,3.0,1.5,3323.0,2.0,0.0,3.0,7.0,1150.0,0.0,98029.0,0.0,0.0,0.0,0.0,0.0,33.82359964547456,13.529439858189823,47.353039503664384
725,250000.0,2.0,2.0,5500.0,1.0,0.0,4.0,6.0,1130.0,0.0,98030.0,0.0,0.0,0.0,0.0,0.0,8.129690018171482,8.129690018171482,16.259380036342964
726,682000.0,5.0,2.75,5000.0,2.0,0.0,3.0,9.0,2760.0,0.0,98059.0,0.0,0.0,0.0,0.0,0.0,311.36759343912894,91.43334093053785,402.8009343696668
727,246500.0,3.0,2.0,8919.0,1.0,0.0,3.0,7.0,1430.0,0.0,98022.0,0.0,0.0,0.0,0.0,0.0,341.67568091801775,113.89189363933924,455.567574557357
728,325000.0,3.0,1.0,57381.0,1.5,0.0,4.0,5.0,1490.0,0.0,98092.0,0.0,0.0,0.0,0.0,0.0,215.23883705263447,59.644497014585475,274.88333406721995
729,310950.0,4.0,2.5,4997.0,2.0,0.0,3.0,8.0,2030.0,0.0,98031.0,0.0,0.0,0.0,0.0,0.0,10.228578033310388,12.785722541637984,23.014300574948372
730,1100000.0,3.0,2.0,5000.0,2.0,0.0,5.0,9.0,1890.0,1120.0,98199.0,0.0,0.0,0.0,0.0,0.0,0.0,4.630769527850908,4.630769527850908
731,287500.0,3.0,1.0,7200.0,1.0,0.0,4.0,7.0,1130.0,680.0,98133.0,0.0,0.0,0.0,0.0,0.0,30.14211343357435,54.25580418043383,84.39791761400818
732,226000.0,3.0,1.0,5000.0,1.0,0.0,3.0,6.0,970.0,0.0,98118.0,0.0,0.0,0.0,0.0,0.0,32.61598151293552,59.116466492195634,91.73244800513115
733,465750.0,3.0,1.5,10350.0,1.0,0.0,3.0,7.0,1260.0,0.0,98008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,659000.0,4.0,2.25,24931.0,2.0,0.0,3.0,8.0,2610.0,0.0,98075.0,0.0,0.0,0.0,0.0,0.0,20.278386557473773,0.0,20.278386557473773
735,350000.0,3.0,2.25,16290.0,2.0,0.0,4.0,8.0,1780.0,0.0,98058.0,0.0,0.0,0.0,0.0,0.0,789.7351246089206,188.0321725259335,977.7672971348541
736,270000.0,4.0,2.25,8600.0,1.0,0.0,4.0,8.0,1900.0,0.0,98023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9586023155340844,1.9586023155340844
737,662500.0,6.0,2.25,25600.0,1.0,0.0,3.0,7.0,1340.0,1110.0,98008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,249900.0,3.0,1.75,14000.0,1.0,0.0,4.0,5.0,1380.0,0.0,98001.0,0.0,0.0,0.0,0.0,0.0,730.8116910345483,270.2624366844745,1001.0741277190227
739,324500.0,3.0,1.75,11340.0,1.0,0.0,4.0,7.0,1230.0,690.0,98023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9586023155340844,1.9586023155340844
740,430000.0,2.0,1.75,4003.0,1.0,0.0,3.0,8.0,1350.0,0.0,98053.0,0.0,0.0,0.0,0.0,0.0,516.4919935656775,220.0705016062452,736.5624951719227
741,419950.0,2.0,1.75,4003.0,1.0,0.0,3.0,8.0,1350.0,0.0,98053.0,0.0,0.0,0.0,0.0,0.0,516.4919935656775,220.0705016062452,736.5624951719227
742,285000.0,4.0,1.75,7440.0,1.0,0.0,4.0,8.0,1290.0,1220.0,98032.0,0.0,0.0,0.0,0.0,0.0,131.41235292208776,59.001464577263896,190.41381749935167
743,282000.0,4.0,1.75,10725.0,1.0,0.0,3.0,7.0,960.0,700.0,98168.0,0.0,0.0,0.0,0.0,0.0,647.6296302740069,225.02385458673118,872.6534848607381
744,320000.0,3.0,1.0,5175.0,1.0,0.0,3.0,7.0,940.0,400.0,98133.0,0.0,0.0,0.0,0.0,0.0,30.14211343357435,54.25580418043383,84.39791761400818
745,428750.0,3.0,1.0,30736.0,1.5,0.0,4.0,7.0,1620.0,0.0,98006.0,0.0,0.0,0.0,0.0,0.0,17.938569777820305,10.250611301611604,28.18918107943191
746,330000.0,3.0,2.25,35287.0,2.0,0.0,3.0,8.0,2300.0,0.0,98022.0,0.0,0.0,0.0,0.0,0.0,341.67568091801775,113.89189363933924,455.567574557357
747,456500.0,4.0,3.5,2309.0,3.0,0.0,3.0,8.0,2000.0,0.0,98177.0,0.0,0.0,0.0,0.0,0.0,14.641437777476597,4.880479259158865,19.52191703663546
748,512000.0,3.0,1.75,12555.0,1.0,0.0,3.0,7.0,1080.0,530.0,98052.0,0.0,0.0,0.0,0.0,0.0,77.13147242154055,17.59138844701802,94.72286086855857
749,254000.0,3.0,2.0,9000.0,1.0,0.0,4.0,7.0,1450.0,620.0,98023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9586023155340844,1.9586023155340844
750,535800.0,4.0,2.5,5790.0,2.0,0.0,3.0,8.0,1900.0,0.0,98029.0,0.0,0.0,0.0,0.0,0.0,33.82359964547456,13.529439858189823,47.353039503664384
751,287653.0,3.0,1.0,16050.0,1.0,0.0,4.0,7.0,1050.0,0.0,98038.0,0.0,0.0,0.0,0.0,0.0,257.41397001283934,123.11102913657534,380.52499914941467
752,438000.0,3.0,2.5,1304.0,2.0,0.0,3.0,8.0,1180.0,340.0,98136.0,0.0,0.0,0.0,0.0,0.0,6.126509104697077,6.126509104697077,12.253018209394154
753,450000.0,4.0,1.75,23899.0,1.0,0.0,3.0,7.0,1750.0,640.0,98028.0,0.0,0.0,0.0,0.0,0.0,29.999052887044567,12.856736951590529,42.8557898386351
754,327000.0,5.0,2.75,8050.0,2.0,0.0,3.0,8.0,2400.0,0.0,98092.0,0.0,0.0,0.0,0.0,0.0,215.23883705263447,59.644497014585475,274.88333406721995
755,265000.0,3.0,2.5,6271.0,2.0,0.0,3.0,7.0,1720.0,0.0,98038.0,0.0,0.0,0.0,0.0,0.0,257.41397001283934,123.11102913657534,380.52499914941467
756,450000.0,4.0,2.75,13260.0,1.0,0.0,4.0,8.0,1800.0,1180.0,98056.0,0.0,0.0,0.0,0.0,0.0,16.286731601503636,8.143365800751818,24.430097402255456
757,425000.0,3.0,1.0,213444.0,1.5,0.0,5.0,8.0,1520.0,0.0,98027.0,0.0,0.0,0.0,0.0,0.0,318.2653854952511,54.65163185271989,372.917017347971
758,166600.0,3.0,1.75,8690.0,1.0,0.0,4.0,7.0,1150.0,0.0,98042.0,0.0,0.0,0.0,0.0,0.0,268.5737792314582,93.59389276247785,362.1676719939361
759,245000.0,1.0,0.75,15000.0,1.0,0.0,3.0,5.0,380.0,0.0,98168.0,0.0,0.0,0.0,0.0,0.0,647.6296302740069,225.02385458673118,872.6534848607381
760,539900.0,3.0,1.75,10150.0,1.0,0.0,3.0,8.0,1230.0,420.0,98033.0,0.0,0.0,0.0,0.0,0.0,12.75226693861301,5.100906775445204,17.853173714058215
761,280000.0,4.0,2.5,7416.0,2.0,0.0,3.0,8.0,2050.0,0.0,98092.0,0.0,0.0,0.0,0.0,0.0,215.23883705263447,59.644497014585475,274.88333406721995
762,275000.0,3.0,2.25,8549.0,2.0,0.0,4.0,7.0,1420.0,0.0,98038.0,0.0,0.0,0.0,0.0,0.0,257.41397001283934,123.11102913657534,380.52499914941467
763,467000.0,3.0,2.5,6590.0,2.0,0.0,3.0,7.0,3460.0,0.0,98056.0,0.0,0.0,0.0,0.0,0.0,16.286731601503636,8.143365800751818,24.430097402255456
764,457500.0,3.0,2.5,4445.0,2.0,0.0,3.0,8.0,1500.0,0.0,98029.0,0.0,0.0,0.0,0.0,0.0,33.82359964547456,13.529439858189823,47.353039503664384
765,381156.0,2.0,1.0,3090.0,1.0,0.0,4.0,7.0,1320.0,0.0,98118.0,0.0,0.0,0.0,0.0,0.0,32.61598151293552,59.116466492195634,91.73244800513115
766,289999.0,5.0,2.5,8240.0,1.0,0.0,4.0,8.0,1220.0,960.0,98092.0,0.0,0.0,0.0,0.0,0.0,215.23883705263447,59.644497014585475,274.88333406721995
767,642450.0,3.0,1.75,4160.0,1.0,0.0,3.0,7.0,1230.0,600.0,98144.0,0.0,0.0,0.0,0.0,0.0,58.65372171207985,52.788349540871856,111.4420712529517
768,469950.0,3.0,2.25,8701.0,1.0,0.0,3.0,7.0,1220.0,400.0,98007.0,0.0,0.0,0.0,0.0,0.0,3.4275581640339534,3.4275581640339534,6.855116328067907
769,795000.0,3.0,2.0,13650.0,1.0,0.0,5.0,8.0,1460.0,1460.0,98033.0,0.0,0.0,0.0,0.0,0.0,12.75226693861301,5.100906775445204,17.853173714058215
770,785000.0,4.0,2.5,10514.0,2.0,0.0,3.0,10.0,3300.0,0.0,98074.0,0.0,0.0,0.0,0.0,0.0,34.277996056247986,10.283398816874401,44.56139487312239
771,860000.0,3.0,2.25,12095.0,2.0,0.0,3.0,10.0,3060.0,0.0,98006.0,0.0,0.0,0.0,0.0,0.0,17.938569777820305,10.250611301611604,28.18918107943191
772,147500.0,3.0,1.0,8498.0,1.0,0.0,3.0,7.0,1530.0,0.0,98031.0,0.0,0.0,0.0,0.0,0.0,10.228578033310388,12.785722541637984,23.014300574948372
773,390000.0,3.0,2.0,11576.0,1.0,0.0,3.0,7.0,1410.0,500.0,98011.0,0.0,0.0,0.0,0.0,0.0,5.604548965795383,0.0,5.604548965795383
774,229000.0,3.0,1.0,8100.0,1.0,0.0,3.0,7.0,1020.0,0.0,98198.0,0.0,0.0,0.0,0.0,0.0,26.59749261713449,37.23648966398829,63.83398228112277
775,185000.0,3.0,1.0,8100.0,1.0,0.0,3.0,6.0,1150.0,0.0,98168.0,0.0,0.0,0.0,0.0,0.0,647.6296302740069,225.02385458673118,872.6534848607381
776,200000.0,4.0,2.0,4822.0,1.0,0.0,2.0,6.0,920.0,1000.0,98136.0,0.0,0.0,0.0,0.0,0.0,6.126509104697077,6.126509104697077,12.253018209394154
777,225000.0,4.0,2.25,9350.0,1.0,0.0,3.0,8.0,1800.0,0.0,98092.0,0.0,0.0,0.0,0.0,0.0,215.23883705263447,59.644497014585475,274.88333406721995
778,720000.0,3.0,1.75,4000.0,2.0,0.0,5.0,7.0,1360.0,680.0,98105.0,0.0,0.0,0.0,0.0,0.0,18.06773913393521,23.488060874115767,41.55580000805098
779,930000.0,4.0,2.5,4000.0,2.0,0.0,5.0,8.0,1430.0,770.0,98119.0,0.0,0.0,0.0,0.0,0.0,11.318552938098268,18.86425489683045,30.182807834928717
780,700000.0,5.0,3.25,3118.0,2.0,0.0,4.0,7.0,1780.0,620.0,98122.0,0.0,0.0,0.0,0.0,0.0,17.69885856742563,26.54828785113844,44.24714641856407
781,466000.0,2.0,1.5,1058.0,3.0,0.0,3.0,7.0,1140.0,0.0,98103.0,0.0,0.0,0.0,0.0,0.0,7.368066028186903,29.472264112747613,36.84033014093452
782,374000.0,3.0,1.5,10640.0,1.0,0.0,3.0,7.0,1330.0,0.0,98011.0,0.0,0.0,0.0,0.0,0.0,5.604548965795383,0.0,5.604548965795383
783,480000.0,3.0,2.5,10035.0,2.0,0.0,4.0,8.0,1940.0,0.0,98072.0,0.0,0.0,0.0,0.0,0.0,273.7991216159113,59.323143016780776,333.12226463269207
784,740000.0,3.0,2.5,25341.0,2.0,0.0,3.0,9.0,3000.0,0.0,98053.0,0.0,0.0,0.0,0.0,0.0,516.4919935656775,220.0705016062452,736.5624951719227
785,395000.0,4.0,2.5,5000.0,2.0,0.0,3.0,8.0,2910.0,0.0,98042.0,0.0,0.0,0.0,0.0,0.0,268.5737792314582,93.59389276247785,362.1676719939361
786,340000.0,2.0,1.0,6771.0,1.0,0.0,3.0,6.0,1090.0,0.0,98106.0,0.0,0.0,0.0,0.0,0.0,792.1523798094363,279.3580856332796,1071.510465442716
787,209000.0,3.0,2.0,1340.0,2.0,0.0,3.0,7.0,1020.0,210.0,98106.0,0.0,0.0,0.0,0.0,0.0,792.1523798094363,279.3580856332796,1071.510465442716
788,980000.0,5.0,2.5,11470.0,1.0,0.0,4.0,9.0,1780.0,1380.0,98040.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100445524503849,8.100445524503849
789,660000.0,3.0,2.5,28243.0,2.0,0.0,3.0,9.0,2680.0,0.0,98077.0,0.0,0.0,0.0,0.0,0.0,477.48017002472,141.75192547608876,619.2320955008088
790,730000.0,4.0,2.25,9009.0,2.0,0.0,4.0,8.0,1840.0,350.0,98033.0,0.0,0.0,0.0,0.0,0.0,12.75226693861301,5.100906775445204,17.853173714058215
791,291500.0,3.0,1.75,9600.0,1.0,0.0,4.0,7.0,1260.0,0.0,98042.0,0.0,0.0,0.0,0.0,0.0,268.5737792314582,93.59389276247785,362.1676719939361
792,905000.0,4.0,3.5,14486.0,2.0,0.0,3.0,9.0,2340.0,630.0,98040.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100445524503849,8.100445524503849
793,800000.0,4.0,2.5,50308.0,1.5,0.0,3.0,10.0,2570.0,0.0,98077.0,0.0,0.0,0.0,0.0,0.0,477.48017002472,141.75192547608876,619.2320955008088
794,839900.0,4.0,3.5,13592.0,1.0,0.0,3.0,9.0,2560.0,1250.0,98056.0,0.0,0.0,0.0,0.0,0.0,16.286731601503636,8.143365800751818,24.430097402255456
795,200000.0,1.0,1.5,1157.0,2.0,0.0,3.0,8.0,950.0,60.0,98126.0,0.0,0.0,0.0,0.0,0.0,211.4556382241143,99.50853563487732,310.9641738589916
796,300000.0,3.0,2.0,6698.0,1.0,0.0,4.0,7.0,1080.0,400.0,98058.0,0.0,0.0,0.0,0.0,0.0,789.7351246089206,188.0321725259335,977.7672971348541
797,530000.0,3.0,1.75,6041.0,1.5,0.0,5.0,7.0,1250.0,0.0,98115.0,0.0,0.0,0.0,0.0,0.0,3.6982479661207934,7.396495932241589,11.094743898362381
798,314950.0,3.0,2.25,8479.0,2.0,0.0,3.0,7.0,1654.0,0.0,98038.0,0.0,0.0,0.0,0.0,0.0,257.41397001283934,123.11102913657534,380.52499914941467
799,255000.0,3.0,1.75,9315.0,1.0,0.0,5.0,7.0,1410.0,0.0,98031.0,0.0,0.0,0.0,0.0,0.0,10.228578033310388,12.785722541637984,23.014300574948372
800,550000.0,5.0,2.75,5720.0,1.0,0.0,5.0,7.0,1500.0,660.0,98144.0,0.0,0.0,0.0,0.0,0.0,58.65372171207985,52.788349540871856,111.4420712529517
801,435000.0,3.0,1.0,4800.0,1.0,0.0,4.0,6.0,700.0,700.0,98136.0,0.0,0.0,0.0,0.0,0.0,6.126509104697077,6.126509104697077,12.253018209394154
802,234000.0,3.0,1.75,8738.0,1.0,0.0,4.0,7.0,1420.0,0.0,98002.0,0.0,0.0,0.0,0.0,0.0,31.29479423046897,14.224906468394988,45.51970069886396
803,615000.0,4.0,2.25,10062.0,1.0,0.0,3.0,8.0,1600.0,900.0,98052.0,0.0,0.0,0.0,0.0,0.0,77.13147242154055,17.59138844701802,94.72286086855857
804,205000.0,3.0,2.0,8384.0,1.0,0.0,3.0,7.0,1410.0,0.0,98001.0,0.0,0.0,0.0,0.0,0.0,730.8116910345483,270.2624366844745,1001.0741277190227
805,384000.0,4.0,1.75,7135.0,1.0,0.0,4.0,7.0,1050.0,1050.0,98106.0,0.0,0.0,0.0,0.0,0.0,792.1523798094363,279.3580856332796,1071.510465442716
806,324000.0,3.0,2.5,7208.0,2.0,0.0,3.0,8.0,1750.0,0.0,98055.0,0.0,0.0,0.0,0.0,0.0,3.990237803409203,3.990237803409203,7.980475606818406
807,645000.0,3.0,1.75,5500.0,1.0,0.0,4.0,7.0,1130.0,940.0,98115.0,0.0,0.0,0.0,0.0,0.0,3.6982479661207934,7.396495932241589,11.094743898362381
808,570000.0,3.0,3.25,1777.0,2.0,0.0,3.0,8.0,1260.0,310.0,98107.0,0.0,0.0,0.0,0.0,0.0,0.0,13.470219499920795,13.470219499920795
809,324000.0,3.0,2.5,5322.0,2.0,0.0,3.0,8.0,1920.0,0.0,98031.0,0.0,0.0,0.0,0.0,0.0,10.228578033310388,12.785722541637984,23.014300574948372
810,270000.0,2.0,1.0,10320.0,1.0,0.0,3.0,6.0,1000.0,0.0,98106.0,0.0,0.0,0.0,0.0,0.0,792.1523798094363,279.3580856332796,1071.510465442716
811,290000.0,5.0,1.5,7700.0,1.5,0.0,5.0,7.0,2120.0,0.0,98058.0,0.0,0.0,0.0,0.0,0.0,789.7351246089206,188.0321725259335,977.7672971348541
812,250000.0,3.0,2.0,9220.0,1.0,0.0,3.0,7.0,1440.0,0.0,98198.0,0.0,0.0,0.0,0.0,0.0,26.59749261713449,37.23648966398829,63.83398228112277
813,342000.0,3.0,1.75,16275.0,2.0,0.0,3.0,7.0,1660.0,0.0,98014.0,0.0,0.0,0.0,0.0,0.0,364.1697540891712,182.0848770445856,546.2546311337568
814,255000.0,3.0,1.5,8450.0,1.0,0.0,4.0,7.0,1340.0,0.0,98188.0,0.0,0.0,0.0,0.0,0.0,122.169370176305,98.5236856260524,220.69305580235738
815,800000.0,3.0,2.25,11824.0,1.0,0.0,4.0,9.0,1450.0,930.0,98040.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100445524503849,8.100445524503849
816,451000.0,3.0,1.75,4049.0,1.5,0.0,3.0,7.0,1000.0,560.0,98126.0,0.0,0.0,0.0,0.0,0.0,211.4556382241143,99.50853563487732,310.9641738589916
817,990000.0,4.0,2.5,10480.0,1.0,0.0,3.0,7.0,1390.0,1390.0,98033.0,0.0,0.0,0.0,0.0,0.0,12.75226693861301,5.100906775445204,17.853173714058215
818,288400.0,4.0,2.5,6687.0,1.0,0.0,4.0,7.0,1220.0,640.0,98031.0,0.0,0.0,0.0,0.0,0.0,10.228578033310388,12.785722541637984,23.014300574948372
819,420000.0,3.0,1.5,4600.0,2.0,0.0,3.0,8.0,1750.0,640.0,98118.0,0.0,0.0,0.0,0.0,0.0,32.61598151293552,59.116466492195634,91.73244800513115
820,359000.0,2.0,2.75,1140.0,2.0,0.0,3.0,8.0,1080.0,290.0,98133.0,0.0,0.0,0.0,0.0,0.0,30.14211343357435,54.25580418043383,84.39791761400818
821,390000.0,4.0,3.0,262018.0,1.0,0.0,3.0,7.0,1420.0,1150.0,98058.0,0.0,0.0,0.0,0.0,0.0,789.7351246089206,188.0321725259335,977.7672971348541
822,300000.0,3.0,2.5,2614.0,2.0,0.0,3.0,7.0,1320.0,0.0,98118.0,0.0,0.0,0.0,0.0,0.0,32.61598151293552,59.116466492195634,91.73244800513115
823,545000.0,5.0,2.5,7863.0,1.0,0.0,3.0,7.0,1500.0,1020.0,98034.0,0.0,0.0,0.0,0.0,0.0,6.585031591030553,2.1950105303435183,8.780042121374072
824,288349.0,3.0,1.0,18616.0,1.0,0.0,4.0,6.0,1250.0,0.0,98010.0,0.0,0.0,0.0,0.0,0.0,32.06749052325487,16.033745261627434,48.101235784882306
825,299900.0,3.0,2.25,35026.0,1.0,0.0,3.0,7.0,1290.0,270.0,98092.0,0.0,0.0,0.0,0.0,0.0,215.23883705263447,59.644497014585475,274.88333406721995
826,891000.0,4.0,2.0,5000.0,1.5,0.0,5.0,7.0,1720.0,610.0,98117.0,0.0,0.0,0.0,0.0,0.0,8.647461250942321,11.52994833458976,20.177409585532082
827,1200000.0,3.0,2.0,22410.0,1.0,0.0,4.0,9.0,1830.0,1830.0,98117.0,0.0,0.0,0.0,0.0,0.0,8.647461250942321,11.52994833458976,20.177409585532082
828,378000.0,4.0,2.5,4650.0,2.0,0.0,3.0,8.0,2790.0,0.0,98038.0,0.0,0.0,0.0,0.0,0.0,257.41397001283934,123.11102913657534,380.52499914941467
829,299995.0,2.0,1.0,7200.0,1.0,0.0,4.0,6.0,1060.0,0.0,98155.0,0.0,0.0,0.0,0.0,0.0,14.356814151729937,14.356814151729937,28.713628303459874
830,253000.0,3.0,2.5,6564.0,1.0,0.0,3.0,7.0,1310.0,710.0,98042.0,0.0,0.0,0.0,0.0,0.0,268.5737792314582,93.59389276247785,362.1676719939361
831,350000.0,3.0,2.25,47916.0,1.0,0.0,3.0,7.0,1580.0,0.0,98024.0,0.0,0.0,0.0,0.0,0.0,972.701062255506,230.81042155215397,1203.51148380766
832,565000.0,4.0,3.0,4300.0,1.5,0.0,3.0,6.0,2020.0,0.0,98107.0,0.0,0.0,0.0,0.0,0.0,0.0,13.470219499920795,13.470219499920795
833,315000.0,2.0,1.0,5665.0,1.0,0.0,4.0,6.0,970.0,0.0,98118.0,0.0,0.0,0.0,0.0,0.0,32.61598151293552,59.116466492195634,91.73244800513115
834,971000.0,5.0,3.5,10140.0,2.0,0.0,3.0,9.0,3350.0,1040.0,98125.0,0.0,0.0,0.0,0.0,0.0,23.132246335198694,27.758695602238436,50.890941937437134
835,915000.0,5.0,2.5,5589.0,1.5,0.0,5.0,9.0,1840.0,910.0,98112.0,0.0,0.0,0.0,0.0,0.0,4.1572655303280195,16.629062121312078,20.786327651640097
836,260000.0,4.0,1.75,7480.0,1.0,0.0,3.0,7.0,1230.0,580.0,98023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9586023155340844,1.9586023155340844
837,1320000.0,3.0,3.0,12968.0,2.0,0.0,3.0,9.0,2230.0,0.0,98004.0,0.0,0.0,0.0,0.0,0.0,5.5140376093757615,8.271056414063642,13.785094023439402
838,1030000.0,3.0,2.5,13384.0,2.0,0.0,3.0,10.0,3680.0,0.0,98006.0,0.0,0.0,0.0,0.0,0.0,17.938569777820305,10.250611301611604,28.18918107943191
839,435000.0,5.0,1.0,6750.0,1.5,0.0,3.0,6.0,1410.0,0.0,98118.0,0.0,0.0,0.0,0.0,0.0,32.61598151293552,59.116466492195634,91.73244800513115
840,601000.0,3.0,1.75,6743.0,1.0,0.0,3.0,8.0,1330.0,0.0,98125.0,0.0,0.0,0.0,0.0,0.0,23.132246335198694,27.758695602238436,50.890941937437134
841,460500.0,3.0,1.0,10650.0,1.0,0.0,3.0,7.0,1150.0,340.0,98033.0,0.0,0.0,0.0,0.0,0.0,12.75226693861301,5.100906775445204,17.853173714058215
842,720000.0,3.0,2.5,1159.0,3.0,0.0,3.0,8.0,2020.0,0.0,98103.0,0.0,0.0,0.0,0.0,0.0,7.368066028186903,29.472264112747613,36.84033014093452
843,851000.0,4.0,2.5,13202.0,2.0,0.0,3.0,10.0,3130.0,0.0,98075.0,0.0,0.0,0.0,0.0,0.0,20.278386557473773,0.0,20.278386557473773
844,550000.0,4.0,3.0,5000.0,2.0,0.0,3.0,7.0,2670.0,0.0,98126.0,0.0,0.0,0.0,0.0,0.0,211.4556382241143,99.50853563487732,310.9641738589916
845,700000.0,4.0,1.0,4560.0,1.5,0.0,3.0,7.0,1980.0,0.0,98103.0,0.0,0.0,0.0,0.0,0.0,7.368066028186903,29.472264112747613,36.84033014093452
846,345500.0,3.0,1.0,8581.0,1.0,0.0,5.0,6.0,1350.0,0.0,98177.0,0.0,0.0,0.0,0.0,0.0,14.641437777476597,4.880479259158865,19.52191703663546
847,378000.0,4.0,1.5,7920.0,1.0,0.0,3.0,7.0,1190.0,950.0,98118.0,0.0,0.0,0.0,0.0,0.0,32.61598151293552,59.116466492195634,91.73244800513115
848,650000.0,4.0,2.0,5000.0,3.0,0.0,5.0,8.0,2208.0,0.0,98116.0,0.0,0.0,0.0,0.0,0.0,10.981204277925787,14.641605703901053,25.62280998182684
849,385000.0,3.0,2.0,7380.0,1.0,0.0,3.0,7.0,1010.0,0.0,98074.0,0.0,0.0,0.0,0.0,0.0,34.277996056247986,10.283398816874401,44.56139487312239
850,425000.0,2.0,1.0,2970.0,1.0,0.0,3.0,7.0,970.0,0.0,98102.0,0.0,0.0,0.0,0.0,0.0,18.146248235957838,47.1802454134904,65.32649364944824
851,210000.0,4.0,2.0,6174.0,1.5,0.0,5.0,6.0,1520.0,0.0,98022.0,0.0,0.0,0.0,0.0,0.0,341.67568091801775,113.89189363933924,455.567574557357
852,630000.0,4.0,2.5,43101.0,2.0,0.0,3.0,9.0,2740.0,0.0,98077.0,0.0,0.0,0.0,0.0,0.0,477.48017002472,141.75192547608876,619.2320955008088
853,196500.0,3.0,1.0,9000.0,1.0,0.0,3.0,7.0,1320.0,0.0,98001.0,0.0,0.0,0.0,0.0,0.0,730.8116910345483,270.2624366844745,1001.0741277190227
854,582800.0,4.0,2.75,7636.0,1.0,0.0,3.0,8.0,1440.0,1110.0,98074.0,0.0,0.0,0.0,0.0,0.0,34.277996056247986,10.283398816874401,44.56139487312239
855,440000.0,3.0,1.75,7207.0,1.0,0.0,3.0,7.0,1250.0,310.0,98034.0,0.0,0.0,0.0,0.0,0.0,6.585031591030553,2.1950105303435183,8.780042121374072
856,752500.0,4.0,2.25,8616.0,2.0,0.0,4.0,8.0,2360.0,0.0,98033.0,0.0,0.0,0.0,0.0,0.0,12.75226693861301,5.100906775445204,17.853173714058215
857,532500.0,3.0,1.75,5000.0,2.0,0.0,4.0,7.0,1210.0,120.0,98116.0,0.0,0.0,0.0,0.0,0.0,10.981204277925787,14.641605703901053,25.62280998182684
858,397500.0,3.0,1.25,13737.0,1.0,0.0,4.0,6.0,810.0,700.0,98125.0,0.0,0.0,0.0,0.0,0.0,23.132246335198694,27.758695602238436,50.890941937437134
859,524250.0,3.0,2.5,3469.0,2.0,0.0,3.0,8.0,1710.0,0.0,98029.0,0.0,0.0,0.0,0.0,0.0,33.82359964547456,13.529439858189823,47.353039503664384
860,765000.0,4.0,2.75,10819.0,2.0,0.0,3.0,10.0,2790.0,0.0,98027.0,0.0,0.0,0.0,0.0,0.0,318.2653854952511,54.65163185271989,372.917017347971
861,648000.0,4.0,2.5,5450.0,2.0,0.0,3.0,9.0,2620.0,0.0,98074.0,0.0,0.0,0.0,0.0,0.0,34.277996056247986,10.283398816874401,44.56139487312239
862,469500.0,5.0,2.5,24759.0,1.0,0.0,4.0,8.0,1670.0,1300.0,98031.0,0.0,0.0,0.0,0.0,0.0,10.228578033310388,12.785722541637984,23.014300574948372
863,237500.0,3.0,1.75,7854.0,1.0,0.0,4.0,7.0,1050.0,0.0,98023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9586023155340844,1.9586023155340844
864,216000.0,3.0,1.0,8712.0,1.0,0.0,4.0,7.0,1280.0,0.0,98003.0,0.0,0.0,0.0,0.0,0.0,122.3728455859312,70.21392779520643,192.58677338113762
865,427200.0,3.0,1.0,8400.0,1.0,0.0,4.0,7.0,1030.0,0.0,98056.0,0.0,0.0,0.0,0.0,0.0,16.286731601503636,8.143365800751818,24.430097402255456
866,280000.0,3.0,2.25,7800.0,1.0,0.0,4.0,8.0,1390.0,510.0,98055.0,0.0,0.0,0.0,0.0,0.0,3.990237803409203,3.990237803409203,7.980475606818406
867,420000.0,2.0,2.75,4139.0,2.0,0.0,3.0,8.0,1760.0,0.0,98065.0,0.0,0.0,0.0,0.0,0.0,499.0990630141628,126.35419316814249,625.4532561823053
